buildingID,O1_airHeatEl,O1_airHeatWater,O1_cavityInsulation,O1_centralCooling,O1_constructionYear,O1_exhaust,O1_exhaustSupply,O1_exhaustSupplyHeat,O1_extWallBrick,O1_extWallConcrete,O1_extWallWood,O1_exteriorInsulation,O1_facadeAsbest,O1_facadeBrick,O1_facadeConcrete,O1_facadeWood,O1_floorHeat,O1_individualCooling,O1_insulationOther,O1_intWallBrick,O1_intWallConcrete,O1_intWallGypsum,O1_intWallWood,O1_interiorInsulation,O1_natVentAut,O1_natVentman,O1_noCooling,O1_radiators,O1_renovationYear,O1rur_agr,O1rur_com,O1rur_ind,O1rur_nurb,O1suburb_com,O1suburb_indus,O1suburb_res,O1urb_com,O1urb_indus,O1urb_res,O2_constructionActivities,O2_emergencyGenerators,O2_garbageDumpsters,O2_heavyTraffic,O2_noOutdoorContSources,O2_powerPlants,O2_smokeStack,O3_deskWash,O3_envMat,O3_floorMope,O3_floorVacuum,O3_winWash,OO_buildingID,OO_buildingTypology,officeID,O2_windowOrientation,O2_floorArea,O2_ceilHeight,O2_officeType,O2_noWorkstations,O2_noOccupiedWorkstations,O2_noWinExt,O2_noOpWin,O2_viewGreenNature,O2_winArea,O2_viewRoadParking,O2_opWin,O2_winShades,O2_winShadePercentage,O2_crackWinPaint,O2_viewOtherBuildings,O2_paintWallboard,O2_paintDetachWidth,O2_paintDetachHeight,O2_fabric,O2_metal,O2_wallpaper,O2_otherWallCov,O2_otherWallCovComment,O2_woodPanels,O2_wallMoistureWidth,O2_wallMoistureHeight,O2_wallMouldWidth,O2_wallMouldHeight,O2_suspendedCeiling,O2_suspendedCeilingComment,O2_ceilingFabric,O2_ceilingMetal,O2_ceilingConcrete,O2_ceilingBoards,O2_ceilingWoodPanels,O2_ceilingMoistureWidth,O2_ceilingMoistureHeight,O2_ceilingMouldWidth,O2_ceilingMouldHeight,O2_otherCeiling,O2_otherCeilingComment,O2_floorCarpet,O2_floorPlastic,O2_floorWood,O2_floorConcrete,O2_floorDetachWidth,O2_floorDetachHeight,O2_floorDiscolorHeight,O2_floorDiscolorWidth,O2_floorScratchHeight,O2_floorScratchWidth,O2_lightLED,O2_lightIncan,O2_lightFlour,O2_desklight,O2_noSupplyDevices,O2_ventWallGrill,O2_ventLinCeilDif,O2_ventLowFloorGrill,O2_ventLuminaires,O2_ventSideWallDif,O2_ventPerfCeiling,O2_ventFloorReg,O2_ventFloorDif,O2_ventFancoil,O2_ventRoundDif,O2_ventOther,O2_ventNoSupply,O2_noReturnDevices,O2_ventReturnCeilGrill,O2_ventReturnCeilSlot,O2_ventReturnSlotsLum,O2_ventReturnFloorGrill,O2_ventReturnSideGrill,O2_ventReturnOther,O2_ventNoReturn,O2_noSpaceHeaters,O2_noSpaceHeatersInUse,O2_otherGreenPlants,O2_otherArt,O2_otherWallColor,O2_otherWaterEl,O2_otherLounge,O2_otherOther,O2_noHumidifiersInUse,O2_noDehumidifiersInUse,O2_noDeskfansInUse
413,False,True,False,False,1983.0,False,False,True,False,False,True,False,True,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,2010,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,never,moreThan50%,never,never,never,413,0,413a,Southwest,60.0,3.0,openPartitions,7.0,7.0,6,3.0,True,8.4,True,60.0,Interior blinds,0.0,little,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,300.0,300.0,,,False,True,False,>50%,,False,False,False,False,False,False,False,False,False,False,False,True,6,False,False,True,False,False,False,False,3,3,True,True,False,False,True,False,,,
413,False,True,False,False,1983.0,False,False,True,False,False,True,False,True,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,2010,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,never,moreThan50%,never,never,never,413,0,413b,North,20.0,2.5,single,1.0,1.0,2,1.0,False,3.0,False,40.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,100.0,100.0,,,False,True,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,True,True,False,False,True,False,,,
413,False,True,False,False,1983.0,False,False,True,False,False,True,False,True,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,2010,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,never,moreThan50%,never,never,never,413,0,413c,North,3.0,20.0,shared,2.0,2.0,2,1.0,False,3.0,False,40.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,True,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,True,True,False,False,True,False,,,
414,False,True,False,False,2000.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,False,False,False,2000,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,never,1,never,never,never,414,0,414a,West,60.0,2.6,openPartitions,5.0,4.0,3,2.0,False,8.5,True,49.0,Interior blinds + solfilm,0.0,,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Perforated panels,False,False,True,False,,,100.0,100.0,,,False,True,False,>50%,2,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,True,2,2,True,True,False,False,True,False,,,
414,False,True,False,False,2000.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,False,False,False,2000,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,never,1,never,never,never,414,0,414b,North,14.0,2.5,single,1.0,1.0,2,1.0,False,4.0,True,30.0,Interior blinds,0.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,False,True,10.0,10.0,,,False,,False,False,True,False,,,,,,,False,True,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,True,True,False,False,True,False,,,
414,False,True,False,False,2000.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,False,False,False,2000,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,never,1,never,never,never,414,0,414c,East,18.0,2.5,shared,2.0,2.0,1,1.0,False,4.7,True,40.0,Interior blinds + solfilm,0.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,True,False,0.5,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,False,True,False,False,True,False,,,
415,False,True,False,False,1985.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,200,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,never,1,never,never,never,415,0,415a,West,20.3,2.5,single,1.0,1.0,6,4.0,False,7.4,False,80.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,True,False,all,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,True,False,False,True,False,,,
415,False,True,False,False,1985.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,200,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,never,1,never,never,never,415,0,415b,West,16.3,2.5,single,1.0,1.0,3,2.0,False,2.3,False,80.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,True,True,False,all,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,True,True,False,False,True,False,,,
415,False,True,False,False,1985.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,200,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,never,1,never,never,never,415,0,415c,West,86.5,2.8,openPartitions,10.0,8.0,19,13.0,True,17.3,True,100.0,Interior blinds,0.0,lot,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Perforated panels,False,True,False,False,,,,,,,False,True,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,4,4,True,True,False,False,True,False,,,
416,False,True,False,False,1990.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,False,False,False,2014,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,never,1,never,never,never,416,0,416a,South,14.0,2.5,single,1.0,1.0,2,1.0,True,3.0,False,25.0,Interior blinds + solfilm.,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,False,False,False,False,1,1,True,True,False,False,True,False,,,
416,False,True,False,False,1990.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,False,False,False,2014,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,never,1,never,never,never,416,0,416b,North,53.4,3.5,openNoPartitions,7.0,7.0,3,2.0,False,5.3,True,60.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Acoustic plader,False,True,False,False,,,,,,,False,True,False,>50%,,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,False,False,False,True,2,2,True,True,False,False,True,True,,,
416,False,True,False,False,1990.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,False,False,False,2014,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,never,1,never,never,never,416,0,416c,Southwest,55.5,2.5,openPartitions,5.0,5.0,4,4.0,False,6.0,False,50.0,Interior blinds,0.0,little,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Perforated panels,False,True,False,False,,,,,,,True,False,False,>50%,2,False,True,False,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,False,False,2,2,True,False,False,False,True,False,,,
417,False,False,False,False,1930.0,True,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2019.0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,2-4,lessThan50%,2-4,2-4,2-4,417,0,417a,West,30.0,3.0,openNoPartitions,3.0,3.0,2,2.0,True,2.6,True,3.0,Interior blinds + glÃ¸de trÃ¥d,30.0,no,False,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,300.0,300.0,,,False,True,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,True,False,False,True,False,,,
417,False,False,False,False,1930.0,True,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2019.0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,2-4,lessThan50%,2-4,2-4,2-4,417,0,417b,West,66.0,3.0,openNoPartitions,5.0,3.5,3,3.0,True,5.4,True,50.0,Interior blinds,0.0,no,False,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,False,False,,,100.0,100.0,,,False,True,False,>50%,,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,True,False,False,3,3,True,True,False,False,True,False,,,
417,False,False,False,False,1930.0,True,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2019.0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,2-4,lessThan50%,2-4,2-4,2-4,417,0,417c,West,18.2,3.0,single,1.0,1.0,1,1.0,True,1.8,True,50.0,Interior blinds,0.0,no,False,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,100.0,100.0,,,False,True,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,True,False,False,True,False,,,
418,False,False,False,False,2013.0,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2013.0,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,never,none,never,never,never,418,0,418a,Southeast,30.2,3.0,openPartitions,4.0,4.0,3,2.0,True,4.0,True,60.0,Interior blinds + solar film,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Acoustic panels,False,False,True,False,,,,,,,False,False,True,<50%,,False,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,True,False,False,1,1,True,True,False,False,True,False,,,
418,False,False,False,False,2013.0,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2013.0,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,never,none,never,never,never,418,0,418b,Northwest,24.1,3.0,openNoPartitions,4.0,4.0,6,3.0,True,8.0,False,50.0,Interior blinds + solfilm,,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Acoustic panels,False,False,True,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,False,True,False,False,False,False,,,
418,False,False,False,False,2013.0,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2013.0,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,never,none,never,never,never,418,0,418c,West,15.4,3.0,single,1.0,1.0,2,1.0,True,2.7,True,50.0,Interior blinds + solfilm,0.0,no,False,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Acoustic panels,False,False,True,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,True,False,False,1,1,False,True,False,False,True,False,,,
419,True,False,False,False,1993.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,1993,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,never,none,never,never,never,419,0,419a,North,58.0,2.6,openNoPartitions,6.0,6.0,6,6.0,True,7.8,True,50.0,Interior blinds,,little,False,False,,,False,False,True,False,,False,,,,,False,,False,False,False,False,True,,,,,False,,True,True,False,False,,,,,,,False,False,True,none,3,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,True,6,6,False,False,False,False,False,False,,,
419,True,False,False,False,1993.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,1993,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,never,none,never,never,never,419,0,419b,South,17.5,2.6,shared,2.0,2.0,2,2.0,False,2.6,True,50.0,Interior blinds,0.0,little,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,2,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,True,2,2,False,False,False,False,False,False,,,
419,True,False,False,False,1993.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,1993,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,never,none,never,never,never,419,0,419c,South,15.0,2.6,single,1.0,1.0,2,2.0,False,2.6,True,50.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,all,1,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,True,2,2,True,True,False,False,True,False,,,
420,False,True,False,False,2015.0,False,False,True,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2-4,none,2-4,2-4,2-4,420,0,420a,Southeast,16.3,2.6,single,1.0,1.0,4,2.0,True,5.1,True,100.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,True,False,False,none,1,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False,,,True,True,False,False,True,False,,,
420,False,True,False,False,2015.0,False,False,True,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2-4,none,2-4,2-4,2-4,420,0,420b,East,44.0,2.6,openPartitions,4.0,3.0,4,2.0,True,5.1,True,100.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,True,False,False,none,3,False,True,False,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,False,False,,,True,True,False,False,True,False,,,
420,False,True,False,False,2015.0,False,False,True,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2-4,none,2-4,2-4,2-4,420,0,420c,Northeast,62.7,2.6,openPartitions,7.0,6.0,8,4.0,True,10.2,True,100.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,True,False,False,none,4,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False,,,True,False,False,False,False,False,,,
420,False,True,False,False,2015.0,False,False,True,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2-4,none,2-4,2-4,2-4,420,0,421a,Southwest,15.3,2.5,shared,2.0,2.0,6,6.0,True,7.3,False,100.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,True,False,False,all,1,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,True,3,3,True,False,False,False,False,False,,,
421,False,True,False,False,2004.0,False,False,True,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,False,2019,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2-4,none,2-4,2-4,2-4,421,0,421b,East,15.6,2.5,shared,2.0,2.0,4,4.0,True,4.8,False,100.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,True,False,False,0.5,1,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,True,2,2,False,True,False,False,False,False,,,
421,False,True,False,False,2004.0,False,False,True,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,False,2019,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2-4,none,2-4,2-4,2-4,421,0,421c,Northeast,22.4,2.5,shared,2.0,2.0,5,5.0,True,6.0,False,100.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,True,False,False,none,1,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,True,1,1,False,False,False,False,False,False,,,
420,False,True,False,False,2015.0,False,False,True,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2-4,none,2-4,2-4,2-4,420,0,422a,0,23.5,2.5,single,1.0,1.0,4,4.0,False,6.4,True,100.0,Interior blinds,100.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,False,True,all,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,3,3,True,True,False,False,True,False,,,
422,False,False,False,False,1960.0,False,False,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,never,none,2-4,never,never,422,0,422b,North,23.1,2.5,shared,2.0,2.0,2,2.0,False,3.2,True,100.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,False,True,False,False,True,False,,,
422,False,False,False,False,1960.0,False,False,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,never,none,2-4,never,never,422,0,422c,South,18.3,2.5,shared,2.0,2.0,2,1.0,False,3.2,True,100.0,Interior blinds + solfilm,0.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,True,True,False,False,True,False,,,1.0
