CO2_mean,O1_airHeatEl,O1_airHeatWater,O1_cavityInsulation,O1_centralCooling,O1_constructionYear,O1_exhaust,O1_exhaustSupply,O1_exhaustSupplyHeat,O1_extWallBrick,O1_extWallConcrete,O1_extWallWood,O1_exteriorInsulation,O1_facadeAsbest,O1_facadeBrick,O1_facadeConcrete,O1_facadeWood,O1_floorHeat,O1_individualCooling,O1_insulationOther,O1_intWallBrick,O1_intWallConcrete,O1_intWallGypsum,O1_intWallWood,O1_interiorInsulation,O1_natVentAut,O1_natVentman,O1_noCooling,O1_radiators,O1_renovationYear,O1rur_agr,O1rur_com,O1rur_ind,O1rur_nurb,O1suburb_com,O1suburb_indus,O1suburb_res,O1urb_com,O1urb_indus,O1urb_res,O2_ceilHeight,O2_ceilingBoards,O2_ceilingConcrete,O2_ceilingFabric,O2_ceilingMetal,O2_ceilingMoistureHeight,O2_ceilingMoistureWidth,O2_ceilingMouldHeight,O2_ceilingMouldWidth,O2_ceilingWoodPanels,O2_constructionActivities,O2_crackWinPaint,O2_desklight,O2_emergencyGenerators,O2_fabric,O2_floorArea,O2_floorCarpet,O2_floorConcrete,O2_floorDetachHeight,O2_floorDetachWidth,O2_floorDiscolorHeight,O2_floorDiscolorWidth,O2_floorPlastic,O2_floorScratchHeight,O2_floorScratchWidth,O2_floorWood,O2_garbageDumpsters,O2_heavyTraffic,O2_lightFlour,O2_lightIncan,O2_lightLED,O2_metal,O2_noDehumidifiersInUse,O2_noDeskfansInUse,O2_noHumidifiersInUse,O2_noOccupiedWorkstations,O2_noOpWin,O2_noOutdoorContSources,O2_noReturnDevices,O2_noSpaceHeaters,O2_noSpaceHeatersInUse,O2_noSupplyDevices,O2_noWinExt,O2_noWorkstations,O2_officeType,O2_opWin,O2_otherArt,O2_otherCeiling,O2_otherCeilingComment,O2_otherGreenPlants,O2_otherLounge,O2_otherOther,O2_otherWallColor,O2_otherWallCov,O2_otherWallCovComment,O2_otherWaterEl,O2_paintDetachHeight,O2_paintDetachWidth,O2_paintWallboard,O2_powerPlants,O2_smokeStack,O2_suspendedCeiling,O2_suspendedCeilingComment,O2_ventFancoil,O2_ventFloorDif,O2_ventFloorReg,O2_ventLinCeilDif,O2_ventLowFloorGrill,O2_ventLuminaires,O2_ventNoReturn,O2_ventNoSupply,O2_ventOther,O2_ventPerfCeiling,O2_ventReturnCeilGrill,O2_ventReturnCeilSlot,O2_ventReturnFloorGrill,O2_ventReturnOther,O2_ventReturnSideGrill,O2_ventReturnSlotsLum,O2_ventRoundDif,O2_ventSideWallDif,O2_ventWallGrill,O2_viewGreenNature,O2_viewOtherBuildings,O2_viewRoadParking,O2_wallMoistureHeight,O2_wallMoistureWidth,O2_wallMouldHeight,O2_wallMouldWidth,O2_wallpaper,O2_winArea,O2_winShadePercentage,O2_winShades,O2_windowOrientation,O2_woodPanels,O3_deskWash,O3_envMat,O3_floorMope,O3_floorVacuum,O3_winWash,OO_buildingID,OO_buildingTypology,RH_mean,T_mean,VOC_mean,buildingID,light_col_mean,light_mean,location,officeID,sound_mean,building,sex,age,job,contacts,smoker,distToWindow,windowOrientation,officeInterior,personsInOffice,hoursatdesk,photocopier,outside,perfume,food,tobaccoSmoke,printer,carpet,cleaningProd,noiseTraffic,noiseOverhearing,noiseOfficeEquipment,noiseTelephones,noisePhoneTalk,noiseNeighborTalk,noisemechanical,lightTooDark,lightTooBright,lightTooLittleDaylight,lightTooMuchDaylight,lightFlicker,lightReflections,lightColor,lightNoTask,symptabilitywork,symptstayhome,performanceOverall,indoorClimate,month,s0_better,s1_better,s3_better,s7_better,SBS1,SBS2
1255.3431499051242,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,1990,False,False,False,False,False,False,False,False,False,True,2.5,False,False,False,False,,,,,False,False,,<50%,True,False,29.3,False,False,,,,,True,,,False,True,False,False,False,True,False,,,,1.0,2.0,False,,2,2,,5,3.0,openNoPartitions,33.0,True,True,Trolltech,True,True,False,False,False,,False,,,False,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,True,5.0,70.0,Interior blinds,East,False,never,none,never,never,never,405,0,27.684220113852007,23.08608918406073,,405,,539.9766603415559,Greenland,405b,,405,Female,_50-60,Administrative,Glasses,former,0-2,east,shared,2-3,>5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,1.0,0.0,3,0,0,0,0,0,0
780.4915076335889,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,1990,False,False,False,False,False,False,False,False,False,True,2.5,False,False,False,False,,,,,False,False,no,<50%,True,False,40.0,False,False,,,,,True,,,False,True,False,False,False,True,False,,,,1.0,2.0,False,,2,2,,6,4.0,openPartitions,33.0,False,True,Acoustic panels,True,True,False,False,False,,False,,,False,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,True,6.0,80.0,Interior blinds,West,False,never,none,never,never,never,405,0,22.06914312977099,23.586534351145023,,405,,428.0082061068703,Greenland,405c,,405,Male,_20-29,Administrative,Glasses,current,0-2,north,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,3,0,0,0,0,0,0
885.5085370994941,False,False,False,False,1980.0,True,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,2.6,True,False,False,False,,,,,False,True,no,none,False,False,17.2,False,False,,,,,True,,,False,True,True,False,False,True,False,,,,1.0,1.0,False,1,1,1,,1,2.0,shared,33.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,,,,,False,2.4,100.0,Interior blinds,East,False,never,lessThan50%,never,never,never,407,0,29.58103709949411,22.614844856661037,,407,,890.4180438448573,Greenland,407b,,407,Male,_50-60,Administrative,Glasses,current,2-3,south,single,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,,False,_0,_0,3.0,2.0,4,0,0,0,0,0,0
720.1462877516778,False,False,False,False,1980.0,True,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,2.6,False,True,False,False,,,,,False,True,no,all,False,False,20.3,False,False,,,,,True,,,False,True,True,False,True,False,False,,,,1.0,3.0,False,1,1,1,,3,1.0,single,33.0,True,False,,False,True,False,False,False,,False,,,False,False,False,False,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,True,3.1,0.0,Interior blinds,West,False,never,lessThan50%,never,never,never,407,0,30.982347245408985,22.91385308848077,,407,,402.6681135225375,Greenland,407a,,407,Female,_>60,Professional,None,current,0-2,east,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,----,_1-5,2.0,2.0,4,1,1,0,0,1,1
503.2570382882883,False,True,False,False,2003.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2003.0,False,False,False,False,False,False,False,False,True,False,2.6,True,False,False,False,,,,,False,False,no,none,False,False,11.5,False,False,,,,,False,,,True,True,False,True,False,False,False,,,,1.0,1.0,False,,1,1,2,2,1.0,single,33.0,False,False,,False,True,False,False,False,,False,,,True,False,False,False,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,3.0,20.0,Interior blinds,West,False,never,none,2-4,never,never,409,0,26.05960200825828,21.91170251501499,,409,,1019.2070570570572,Greenland,409c,,409,Male,_30-39,Technical,Glasses,never,0-2,west,single,1,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,3.0,4,1,0,0,0,1,0
479.2379591454273,False,True,False,False,2003.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2003.0,False,False,False,False,False,False,False,False,True,False,2.6,True,False,False,False,,,,,False,False,no,<50%,False,False,51.6,False,False,,,,,False,,,True,True,False,False,True,False,False,,,1.0,5.0,3.0,False,6,3,3,6,6,5.0,openNoPartitions,33.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,False,8.0,20.0,Interior blinds,East,False,never,none,2-4,never,never,409,0,23.283631840329875,22.966549287856065,,409,,748.8475262368814,Greenland,409a,,409,Female,_30-39,Administrative,Glasses,never,2-4,east,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,4.0,4,0,0,0,0,0,0
479.2379591454273,False,True,False,False,2003.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2003.0,False,False,False,False,False,False,False,False,True,False,2.6,True,False,False,False,,,,,False,False,no,<50%,False,False,51.6,False,False,,,,,False,,,True,True,False,False,True,False,False,,,1.0,5.0,3.0,False,6,3,3,6,6,5.0,openNoPartitions,33.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,False,8.0,20.0,Interior blinds,East,False,never,none,2-4,never,never,409,0,23.283631840329875,22.966549287856065,,409,,748.8475262368814,Greenland,409a,,409,Male,_30-39,Administrative,Glasses,never,0-2,east,shared,2-3,3-5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,_1-5,_0,5.0,4.0,4,0,0,0,0,0,0
509.4986392642643,False,True,False,False,2003.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2003.0,False,False,False,False,False,False,False,False,True,False,2.6,True,False,False,False,,,,,False,False,no,<50%,False,False,35.6,False,False,,,,,False,,,True,True,False,True,False,False,False,,,,2.0,2.0,False,4,2,2,5,4,3.0,openNoPartitions,33.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,False,6.0,70.0,Interior blinds,East,False,never,none,2-4,never,never,409,0,20.940790728228222,24.3076834647147,,409,,656.8644144144146,Greenland,409b,,409,Male,_20-29,Administrative,Contacts,current,0-2,east,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,4,0,0,0,0,0,0
479.2379591454273,False,True,False,False,2003.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2003.0,False,False,False,False,False,False,False,False,True,False,2.6,True,False,False,False,,,,,False,False,no,<50%,False,False,51.6,False,False,,,,,False,,,True,True,False,False,True,False,False,,,1.0,5.0,3.0,False,6,3,3,6,6,5.0,openNoPartitions,33.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,False,8.0,20.0,Interior blinds,East,False,never,none,2-4,never,never,409,0,23.283631840329875,22.966549287856065,,409,,748.8475262368814,Greenland,409a,,409,Female,_20-29,Technical,None,never,2-4,east,shared,4-5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,4.0,2.0,4,1,0,0,0,1,0
509.4986392642643,False,True,False,False,2003.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2003.0,False,False,False,False,False,False,False,False,True,False,2.6,True,False,False,False,,,,,False,False,no,<50%,False,False,35.6,False,False,,,,,False,,,True,True,False,True,False,False,False,,,,2.0,2.0,False,4,2,2,5,4,3.0,openNoPartitions,33.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,False,6.0,70.0,Interior blinds,East,False,never,none,2-4,never,never,409,0,20.940790728228222,24.3076834647147,,409,,656.8644144144146,Greenland,409b,,409,Female,_40-49,Administrative,None,current,0-2,east,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,_0,_0,2.0,5.0,4,0,0,0,0,0,0
632.7636318897638,False,False,False,False,1970.0,False,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2013,False,False,False,False,False,False,False,False,False,True,2.3,True,False,False,False,,,,,False,False,no,none,False,False,41.2,False,False,,,,,False,,,True,True,True,False,True,False,False,,,,12.0,3.0,False,,4,4,,3,12.0,openNoPartitions,33.0,False,False,,False,True,False,False,False,,False,,,False,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,True,3.75,20.0,Interior blinds,Northwest,False,never,lessThan50%,2-4,never,never,410,0,28.98413484251965,22.20689783464567,,410,,371.6359055118109,Greenland,410a,,410,Male,_30-39,Technical,Contacts,never,,east,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,5.0,4.0,4,0,0,0,0,0,0
697.6933127980922,False,False,False,False,1970.0,False,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2013,False,False,False,False,False,False,False,False,False,True,2.3,True,False,False,False,,,,,False,False,no,none,False,False,35.1,False,False,,,,,False,,,True,True,True,False,True,False,False,,,,4.0,3.0,False,4,3,3,4,3,4.0,openNoPartitions,33.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,,,,,False,3.75,50.0,Interior blinds,South,False,never,lessThan50%,2-4,never,never,410,0,26.687096726190465,24.8117465277778,,410,,995.532063492064,Greenland,410c,,410,Male,_50-60,Administrative,Glasses,former,0-2,south,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,2.0,2.0,4,0,0,0,0,0,0
697.6933127980922,False,False,False,False,1970.0,False,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2013,False,False,False,False,False,False,False,False,False,True,2.3,True,False,False,False,,,,,False,False,no,none,False,False,35.1,False,False,,,,,False,,,True,True,True,False,True,False,False,,,,4.0,3.0,False,4,3,3,4,3,4.0,openNoPartitions,33.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,,,,,False,3.75,50.0,Interior blinds,South,False,never,lessThan50%,2-4,never,never,410,0,26.687096726190465,24.8117465277778,,410,,995.532063492064,Greenland,410c,,410,Male,_>60,Technical,None,former,0-2,south,shared,4-5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,2.0,0.0,4,0,0,0,0,0,0
705.2156299524564,False,False,False,False,1970.0,False,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2013,False,False,False,False,False,False,False,False,False,True,2.4,True,False,False,False,,,,,False,False,no,none,False,False,9.3,False,False,,,,,False,,,True,True,True,False,True,False,False,,,1.0,1.0,1.0,False,,1,1,,1,1.0,single,33.0,False,False,,False,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,1.3,40.0,Interior blinds,East,False,never,lessThan50%,2-4,never,never,410,0,33.92585261489702,22.75236875990489,,410,,241.9145800316964,Greenland,410b,,410,Female,_30-39,Administrative,Contacts,never,0-2,southwest,single,,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,,False,_10+,_1-5,1.0,,4,0,1,1,0,1,1
960.9466497747748,False,False,False,False,2001.0,True,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,2.5,False,False,False,False,,,,,False,False,no,none,False,False,29.4,False,False,,,,,True,,,False,False,False,False,True,False,False,,,,5.0,2.0,False,,2,2,,5,5.0,openNoPartitions,60.0,False,True,Perforated plates,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,9.6,,Interior blinds + solfilm,Northeast,False,never,none,lessFreq,never,never,411,0,18.48746171171169,23.807023836336352,,411,,565.5121621621624,Greenland,411c,,411,Female,_20-29,Professional,Contacts,never,0-2,norhteast,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,,False,_1-5,_0,2.0,3.0,4,0,0,0,1,1,0
960.9466497747748,False,False,False,False,2001.0,True,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,2.5,False,False,False,False,,,,,False,False,no,none,False,False,29.4,False,False,,,,,True,,,False,False,False,False,True,False,False,,,,5.0,2.0,False,,2,2,,5,5.0,openNoPartitions,60.0,False,True,Perforated plates,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,9.6,,Interior blinds + solfilm,Northeast,False,never,none,lessFreq,never,never,411,0,18.48746171171169,23.807023836336352,,411,,565.5121621621624,Greenland,411c,,411,Female,_40-49,Administrative,Contacts,never,0-2,norhteast,shared,>5,>5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,----,----,1.0,1.0,4,0,0,0,0,1,1
960.9466497747748,False,False,False,False,2001.0,True,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,2.5,False,False,False,False,,,,,False,False,no,none,False,False,29.4,False,False,,,,,True,,,False,False,False,False,True,False,False,,,,5.0,2.0,False,,2,2,,5,5.0,openNoPartitions,60.0,False,True,Perforated plates,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,9.6,,Interior blinds + solfilm,Northeast,False,never,none,lessFreq,never,never,411,0,18.48746171171169,23.807023836336352,,411,,565.5121621621624,Greenland,411c,,411,Male,_50-60,Administrative,None,former,0-2,north,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,,False,_1-5,_0,2.0,3.0,4,1,0,0,0,1,1
1085.1134572072071,False,False,False,False,2001.0,True,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,2.5,True,False,False,False,,,,,False,False,little,>50%,False,False,28.6,False,False,,,,,True,,,False,False,False,False,False,True,False,,,,4.0,2.0,False,,2,2,,4,4.0,openNoPartitions,33.0,True,False,,True,False,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,False,6.0,40.0,Interior blinds + solfilm,Southwest,False,never,none,lessFreq,never,never,411,0,28.633301238738703,22.9803734984985,,411,,1061.9627627627654,Greenland,411a,,411,Female,_20-29,,Glasses,former,0-2,east,withoutPartitions,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,,4,0,0,0,0,0,0
1085.1134572072071,False,False,False,False,2001.0,True,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,2.5,True,False,False,False,,,,,False,False,little,>50%,False,False,28.6,False,False,,,,,True,,,False,False,False,False,False,True,False,,,,4.0,2.0,False,,2,2,,4,4.0,openNoPartitions,33.0,True,False,,True,False,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,False,6.0,40.0,Interior blinds + solfilm,Southwest,False,never,none,lessFreq,never,never,411,0,28.633301238738703,22.9803734984985,,411,,1061.9627627627654,Greenland,411a,,411,Female,_20-29,Administrative,Glasses,former,0-2,norhteast,withoutPartitions,4-5,>5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,1.0,0.0,4,0,1,1,1,1,1
532.785203313253,False,True,False,False,1980.0,True,True,True,False,False,True,False,False,False,True,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,False,False,True,2.6,False,False,False,False,,,,,False,True,no,<50%,False,False,240.0,False,False,,,800.0,800.0,False,,,True,True,True,False,False,True,False,,0.0,0.0,21.0,2.0,False,10,3,3,10,8,21.0,openPartitions,33.0,True,True,Perforated panels,True,True,False,False,False,,False,,,False,False,False,False,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,True,6.0,10.0,Interior blinds,Northwest,False,never,moreThan50%,never,never,never,412,0,27.39398062593145,22.8459001490313,,412,,283.5588673621458,Greenland,412b,,412,,_40-49,Administrative,Contacts,former,0-2,---,withoutPartitions,>5,>5,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,,False,_1-5,_1-5,,,4,1,1,1,1,1,1
515.1016791044776,False,True,False,False,1980.0,True,True,True,False,False,True,False,False,False,True,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,False,False,True,2.6,False,False,False,False,,,,,False,True,little,none,False,False,37.4,False,False,,,,,False,,,True,True,True,False,False,True,False,,,,3.0,2.0,False,,2,2,2,4,3.0,openPartitions,50.0,True,True,Perforated panels,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,6.0,0.0,Interior blinds,East,False,never,moreThan50%,never,never,never,412,0,30.657369597615496,23.30833830104321,,412,,845.8836065573782,Greenland,412c,,412,Male,_>60,Administrative,Glasses,current,0-2,southwest,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,5.0,5.0,4,1,0,0,0,1,1
676.2159360189573,False,True,False,False,1983.0,False,False,True,False,False,True,False,True,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,2010,False,False,False,False,False,False,False,True,False,False,20.0,True,False,False,False,,,,,False,False,no,none,False,False,3.0,False,False,,,,,False,,,True,True,False,False,True,False,False,,,,2.0,1.0,False,,1,1,,2,2.0,shared,40.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,3.0,0.0,Interior blinds,North,False,never,moreThan50%,never,never,never,413,0,28.22990629800313,23.399070660522312,,413,,478.2236559139781,Greenland,413c,,413,Female,_20-29,Administrative,None,never,0-2,southwest,shared,2021-03-02 00:00:00,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,,4,0,0,0,0,0,0
647.9315707620528,False,True,False,False,2000.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,False,False,False,2000,False,False,False,False,False,False,False,False,False,True,2.5,True,False,False,False,,,,,False,False,no,0.5,False,False,18.0,False,False,,,,,False,,,True,True,True,False,True,False,False,,,,2.0,1.0,False,,1,1,,1,2.0,shared,40.0,True,False,,False,True,False,False,False,,False,,,False,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,True,4.7,0.0,Interior blinds + solfilm,East,False,never,1,never,never,never,414,0,27.64302954898908,24.276315707620512,,414,,398.9384136858474,Greenland,414c,,414,,_30-39,Administrative,Glasses,current,0-2,east,shared,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,_0,_0,3.0,2.0,4,0,0,0,0,0,0
647.9315707620528,False,True,False,False,2000.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,False,False,False,2000,False,False,False,False,False,False,False,False,False,True,2.5,True,False,False,False,,,,,False,False,no,0.5,False,False,18.0,False,False,,,,,False,,,True,True,True,False,True,False,False,,,,2.0,1.0,False,,1,1,,1,2.0,shared,40.0,True,False,,False,True,False,False,False,,False,,,False,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,True,4.7,0.0,Interior blinds + solfilm,East,False,never,1,never,never,never,414,0,27.64302954898908,24.276315707620512,,414,,398.9384136858474,Greenland,414c,,414,Female,_30-39,Administrative,None,never,0-2,north,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,,False,_1-5,_1-5,1.0,1.0,4,0,1,1,1,1,1
577.6227876106195,False,True,False,False,1985.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,200,False,False,False,False,False,False,False,True,False,False,2.5,True,False,False,False,,,,,False,True,no,all,False,False,20.3,False,False,,,,,True,,,False,True,False,False,True,False,False,,,,1.0,4.0,False,,2,2,,6,1.0,single,80.0,True,False,,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,7.4,0.0,Interior blinds,West,False,never,1,never,never,never,415,0,26.633364269141488,24.63177378190257,,415,,521.8294663573084,Greenland,415a,,415,Male,_50-60,Managerial,Glasses,former,0-2,northwest,single,1,3-5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,4.0,4,0,0,0,0,0,0
1613.1595,False,True,False,False,1985.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,200,False,False,False,False,False,False,False,True,False,False,2.8,False,False,False,False,,,,,False,True,lot,none,False,False,86.5,False,False,,,,,True,,,False,True,False,False,True,False,False,,,,8.0,13.0,False,,4,4,,19,10.0,openPartitions,100.0,True,True,Perforated panels,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,,,,,False,17.3,0.0,Interior blinds,West,False,never,1,never,never,never,415,0,29.19847839999998,24.245499199999973,,415,,841.0848000000011,Greenland,415c,,415,Female,_20-29,Administrative,Contacts,former,2-4,east,shared,>5,3-5,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,,False,_1-5,_1-5,1.0,1.0,4,1,1,1,1,1,1
1613.1595,False,True,False,False,1985.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,200,False,False,False,False,False,False,False,True,False,False,2.8,False,False,False,False,,,,,False,True,lot,none,False,False,86.5,False,False,,,,,True,,,False,True,False,False,True,False,False,,,,8.0,13.0,False,,4,4,,19,10.0,openPartitions,100.0,True,True,Perforated panels,True,True,False,False,False,,False,,,True,False,False,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,,,,,False,17.3,0.0,Interior blinds,West,False,never,1,never,never,never,415,0,29.19847839999998,24.245499199999973,,415,,841.0848000000011,Greenland,415c,,415,Male,_30-39,Administrative,None,never,0-2,east,withPartitions,>5,3-5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,4.0,3.0,4,1,1,0,0,1,1
